km,klass,surface,highway,tracktype,smoothness,dist_m
746.740227633442,asfalt (eeldus),NA,unclassified,NA,NA,0
746.9739143386751,asfalt (eeldus),NA,unclassified,NA,NA,0
747.2498323852785,asfalt (eeldus),NA,unclassified,NA,NA,1
747.5263672487562,asfalt (eeldus),NA,unclassified,NA,NA,0
747.7279530405882,asfalt (eeldus),NA,unclassified,NA,NA,0
747.9883454339089,teadmata,NA,service,NA,NA,0
748.2438091503577,asfalt (eeldus),NA,unclassified,NA,NA,0
748.5159141222698,asfalt (eeldus),NA,unclassified,NA,NA,0
748.727378100074,asfalt (eeldus),NA,unclassified,NA,NA,0
748.9918331116405,asfalt (eeldus),NA,unclassified,NA,NA,0
749.2559758177996,asfalt (eeldus),NA,unclassified,NA,NA,0
749.5176097415304,asfalt (eeldus),NA,unclassified,NA,NA,0
749.7781029905335,asfalt (eeldus),NA,unclassified,NA,NA,0
749.9562990162584,asfalt (eeldus),NA,unclassified,NA,NA,0
750.2297692939036,asfalt (eeldus),NA,unclassified,NA,NA,0
750.5113357903629,asfalt (eeldus),NA,unclassified,NA,NA,0
750.704200404762,asfalt (eeldus),NA,unclassified,NA,NA,0
750.9929027881196,asfalt (eeldus),NA,unclassified,NA,NA,0
751.2392826246931,asfalt (eeldus),NA,unclassified,NA,NA,0
751.5235525356479,asfalt (eeldus),NA,unclassified,NA,NA,1
751.7763328637552,asfalt (eeldus),NA,unclassified,NA,NA,0
752.0283275501952,asfalt (eeldus),NA,unclassified,NA,NA,0
752.243366511207,asfalt (eeldus),NA,unclassified,NA,NA,0
752.46973592213,asfalt,asphalt,secondary,NA,NA,0
752.7865250482876,asfalt,asphalt,secondary,NA,NA,1
753.0030066388993,asfalt,asphalt,secondary,NA,NA,1
753.2557601249273,asfalt,asphalt,secondary,NA,NA,1
753.4974762293131,asfalt,asphalt,secondary,NA,NA,1
753.7938534029632,asfalt,asphalt,secondary,NA,NA,0
754.0050081621388,asfalt,asphalt,secondary,NA,NA,0
754.2562992773356,asfalt,asphalt,secondary,NA,NA,0
754.50286786115,asfalt,asphalt,secondary,NA,NA,1
754.7433640940556,asfalt,asphalt,secondary,NA,NA,0
755.0053243224481,asfalt,asphalt,secondary,NA,NA,0
755.2827232900306,asfalt,asphalt,secondary,NA,NA,0
755.5153819795952,asfalt,asphalt,secondary,NA,NA,0
755.7732114405014,asfalt,asphalt,secondary,NA,NA,0
756.0384045801788,asfalt,asphalt,secondary,NA,NA,0
756.2217343174347,asfalt,asphalt,secondary,NA,NA,0
756.4784116100997,asfalt,asphalt,secondary,NA,NA,1
756.7350841542755,asfalt,asphalt,secondary,NA,NA,0
756.9808058038656,asfalt,asphalt,secondary,NA,NA,1
757.2377263839222,kruus,NA,track,grade1,NA,0
757.5294761741463,asfalt,asphalt,secondary,NA,NA,0
757.7225708790318,asfalt,asphalt,secondary,NA,NA,0
757.9592087244625,asfalt,asphalt,secondary,NA,NA,0
758.20982423587,asfalt,asphalt,secondary,NA,NA,0
758.5081789616314,asfalt,asphalt,service,NA,NA,0
758.7776163232472,asfalt,asphalt,secondary,NA,NA,0
759.0279878116268,asfalt,asphalt,secondary,NA,NA,1
759.207608242283,asfalt,asphalt,secondary,NA,NA,1
759.475705026543,asfalt,asphalt,secondary,NA,NA,0
759.7195179687441,asfalt,asphalt,secondary,NA,NA,0
760.0009987587536,asfalt,asphalt,secondary,NA,NA,0
760.298218708382,asfalt,asphalt,secondary,NA,NA,0
760.4968835446264,asfalt,asphalt,secondary,NA,NA,1
760.7951690986546,asfalt,asphalt,secondary,NA,NA,1
760.9673339561069,asfalt,asphalt,secondary,NA,NA,0
761.2490048856313,asfalt,asphalt,secondary,NA,NA,0
761.4916590167707,asfalt,asphalt,secondary,NA,NA,0
761.713045455716,asfalt,asphalt,secondary,NA,NA,0
761.971525587047,asfalt,asphalt,secondary,NA,NA,0
762.2280905894395,asfalt,asphalt,secondary,NA,NA,0
762.5176733474168,asfalt,asphalt,secondary,NA,NA,0
762.7523078935528,asfalt,asphalt,secondary,NA,NA,0
763.0088035042792,asfalt,asphalt,secondary,NA,NA,1
763.2652266994048,asfalt,asphalt,tertiary,NA,NA,0
763.500316892058,asfalt,asphalt,tertiary,NA,NA,0
763.746471852145,asfalt,asphalt,tertiary,NA,NA,0
764.0289049406995,asfalt,asphalt,tertiary,NA,NA,0
764.2266759111365,asfalt,asphalt,tertiary,NA,NA,0
764.4969274757558,asfalt,asphalt,tertiary,NA,NA,0
764.7544728964159,asfalt,asphalt,tertiary,NA,NA,0
765.0167189819286,asfalt,asphalt,tertiary,NA,NA,0
765.2474379408362,asfalt,asphalt,tertiary,NA,NA,0
765.4992215534453,asfalt,asphalt,tertiary,NA,NA,0
765.7651716382081,asfalt,asphalt,tertiary,NA,NA,0
765.9867877857104,asfalt,asphalt,tertiary,NA,NA,0
766.2689386540316,asfalt,asphalt,tertiary,NA,NA,0
766.4859746345218,asfalt,asphalt,tertiary,NA,NA,0
766.7680002014235,asfalt,asphalt,tertiary,NA,NA,1
767.0021163156515,asfalt,asphalt,tertiary,NA,NA,0
767.2717164089532,asfalt,asphalt,tertiary,NA,NA,0
767.5301943783954,asfalt,asphalt,tertiary,NA,NA,0
767.7410961456003,asfalt,asphalt,tertiary,NA,NA,0
768.0390850930833,asfalt,asphalt,tertiary,NA,NA,0
768.2798558331822,asfalt,asphalt,tertiary,NA,NA,0
768.4758387850143,asfalt,asphalt,tertiary,NA,NA,0
768.7295158188412,asfalt,asphalt,tertiary,NA,NA,0
768.9986468093381,asfalt,asphalt,tertiary,NA,NA,0
769.2525788322116,asfalt,asphalt,tertiary,NA,NA,0
769.4890703527901,asfalt,asphalt,tertiary,NA,NA,0
769.7425546345142,asfalt,asphalt,tertiary,NA,NA,0
769.996078377972,asfalt,asphalt,tertiary,NA,NA,0
770.2455645705808,asfalt,asphalt,tertiary,NA,NA,0
770.5249721382309,kruus,compacted,tertiary,NA,NA,0
770.7309175586686,kruus,compacted,tertiary,NA,NA,0
770.9615951745435,kruus,compacted,tertiary,NA,NA,0
771.2869024627429,kruus,compacted,tertiary,NA,NA,0
771.5016901575951,kruus,compacted,tertiary,NA,NA,0
771.7410598702579,kruus,compacted,tertiary,NA,NA,0
772.0040580475923,kruus,compacted,tertiary,NA,NA,0
772.2637504171768,kruus,compacted,tertiary,NA,NA,0
772.50293272366,kruus,compacted,tertiary,NA,NA,0
772.7714013714633,kruus,compacted,tertiary,NA,NA,0
773.0012295037392,kruus,compacted,tertiary,NA,NA,0
773.2229129361725,kruus,compacted,tertiary,NA,NA,0
773.5092353639076,kruus,compacted,tertiary,NA,NA,0
773.7744971109855,kruus,compacted,tertiary,NA,NA,0
774.0030314212651,kruus,compacted,tertiary,NA,NA,1
774.2697488001764,kruus,compacted,tertiary,NA,NA,0
774.4788613555702,kruus,compacted,tertiary,NA,NA,0
774.7163525583946,kruus,compacted,tertiary,NA,NA,0
775.0182997434262,kruus,compacted,tertiary,NA,NA,0
775.2600593312675,kruus,compacted,tertiary,NA,NA,0
775.5125566487595,kruus,compacted,tertiary,NA,NA,0
775.7484957248432,kruus,compacted,tertiary,NA,NA,0
776.0053544615914,kruus,compacted,tertiary,NA,NA,0
776.2694580150105,kruus,compacted,tertiary,NA,NA,0
776.4792325136945,kruus,compacted,tertiary,NA,NA,0
776.716316308508,kruus,compacted,tertiary,NA,NA,0
776.9841189494814,kruus,compacted,tertiary,NA,NA,0
777.2442563541695,kruus,compacted,tertiary,NA,NA,0
777.4981774241833,kruus,compacted,tertiary,NA,NA,0
777.7311463136723,kruus,compacted,tertiary,NA,NA,0
778.0068415804602,kruus,compacted,tertiary,NA,NA,0
778.2105003622615,kruus,compacted,tertiary,NA,NA,0
778.4718654248675,kruus,compacted,tertiary,NA,NA,0
778.7249434966443,kruus,compacted,tertiary,NA,NA,1
778.9855974058528,asfalt (eeldus),NA,unclassified,NA,NA,1
779.2475552018241,asfalt (eeldus),NA,unclassified,NA,NA,3
779.4996224767536,asfalt (eeldus),NA,unclassified,NA,NA,1
779.7521624103725,asfalt (eeldus),NA,unclassified,NA,NA,0
780.0072417021605,teadmata,NA,unclassified,NA,NA,40
780.2439344615245,asfalt,asphalt,tertiary,NA,NA,4
780.498946483136,asfalt,asphalt,tertiary,NA,NA,3
780.7247960211014,asfalt (eeldus),NA,unclassified,NA,NA,0
781.0223007119821,asfalt (eeldus),NA,unclassified,NA,NA,0
781.2088959230855,asfalt (eeldus),NA,unclassified,NA,NA,0
781.4796053986177,asfalt (eeldus),NA,unclassified,NA,NA,0
781.7613685292528,asfalt (eeldus),NA,unclassified,NA,NA,0
781.9548692254899,asfalt (eeldus),NA,unclassified,NA,NA,0
782.2452228836927,asfalt (eeldus),NA,unclassified,NA,NA,0
782.4666595627747,asfalt (eeldus),NA,unclassified,NA,NA,0
782.7320745388673,asfalt (eeldus),NA,unclassified,NA,NA,0
783.0246995624358,asfalt (eeldus),NA,unclassified,NA,NA,0
783.2795176717257,asfalt (eeldus),NA,unclassified,NA,NA,0
783.4648717825279,asfalt (eeldus),NA,unclassified,NA,NA,0
783.7496923539846,asfalt (eeldus),NA,unclassified,NA,NA,0
784.0248929094207,asfalt (eeldus),NA,unclassified,NA,NA,0
784.2504253757335,kruus,unpaved,unclassified,NA,NA,0
784.5493406997417,kruus,unpaved,unclassified,NA,NA,1
784.7551572476224,kruus,unpaved,unclassified,NA,NA,1
785.0394440295893,kruus,unpaved,unclassified,NA,NA,0
785.2215877162015,kruus,unpaved,unclassified,NA,NA,0
785.4890368563359,kruus,unpaved,unclassified,NA,NA,0
785.78272108598685,kruus,unpaved,unclassified,NA,NA,0
785.9654394343273,kruus,unpaved,unclassified,NA,NA,0
786.2646756694239,kruus,unpaved,unclassified,NA,NA,0
786.5171492280359,kruus,unpaved,unclassified,NA,NA,0
786.766431784522,kruus,unpaved,unclassified,NA,NA,1
786.9579903858146,asfalt (eeldus),NA,unclassified,NA,NA,0
787.2496132006745,kruus,unpaved,unclassified,NA,NA,1
787.5093527140748,kruus,unpaved,unclassified,NA,NA,0
787.7495922604174,kruus,unpaved,unclassified,NA,NA,0
788.0043391584961,kruus,unpaved,unclassified,NA,NA,0
788.2497249395508,kruus,unpaved,unclassified,NA,NA,0
788.4931535771362,kruus,unpaved,unclassified,NA,NA,0
788.7629280903088,kruus,unpaved,unclassified,NA,NA,0
789.0141843218526,kruus,unpaved,unclassified,NA,NA,0
789.2412315589219,kruus,unpaved,unclassified,NA,NA,0
789.4867257822903,kruus,unpaved,unclassified,NA,NA,0
789.7344315661488,kruus,unpaved,unclassified,NA,NA,0
789.9884132006991,kruus,unpaved,unclassified,NA,NA,0
790.2585834853772,kruus,unpaved,unclassified,NA,NA,0
790.5049889457492,kruus,compacted,cycleway,NA,good,0
790.7033297467885,kruus,compacted,cycleway,NA,good,0
791.0008363213211,kruus,compacted,cycleway,NA,good,0
791.2988917686561,kruus,compacted,cycleway,NA,good,0
791.4972226986547,kruus,compacted,cycleway,NA,good,0
791.7947144665542,kruus,compacted,cycleway,NA,good,0
791.9930392270735,kruus,compacted,cycleway,NA,good,0
792.2905217407081,kruus,compacted,cycleway,NA,good,0
792.4893947136156,kruus,compacted,cycleway,NA,good,0
792.786867972894,kruus,compacted,cycleway,NA,good,0
792.985180394272,kruus,compacted,cycleway,NA,good,0
793.2826443991032,kruus,compacted,cycleway,NA,good,0
793.4815049894121,kruus,compacted,cycleway,NA,good,0
793.7789597397043,kruus,compacted,cycleway,NA,good,0
793.9772598216975,kruus,compacted,cycleway,NA,good,0
794.2747053173597,kruus,compacted,cycleway,NA,good,0
794.520283868064,kruus,compacted,cycleway,NA,good,2
794.7833144917431,kruus,compacted,path,NA,intermediate,0
794.9732701252443,kruus,compacted,path,NA,intermediate,0
795.267643972275,kruus,compacted,path,NA,intermediate,0
795.4601770527053,kruus,compacted,path,NA,intermediate,0
795.7462062558672,kruus,compacted,path,NA,intermediate,0
796.0322303507268,kruus,compacted,path,NA,intermediate,1
796.2230162253226,kruus,compacted,path,NA,intermediate,0
796.5179170852252,kruus,compacted,path,NA,intermediate,0
796.7172916306943,kruus,compacted,path,NA,intermediate,0
796.9852446627555,kruus,compacted,path,NA,intermediate,0
797.2538825422864,kruus,compacted,path,NA,intermediate,0
797.4864051319921,kruus,compacted,path,NA,intermediate,0
797.7193637968998,kruus,compacted,path,NA,intermediate,0
798.0051528460217,kruus,compacted,path,NA,intermediate,0
798.2905064354316,kruus,compacted,path,NA,intermediate,0
798.4629563403734,kruus,compacted,path,NA,intermediate,0
798.7513826233162,asfalt (eeldus),NA,residential,NA,NA,0
799.0005949809473,asfalt (eeldus),NA,residential,NA,NA,0
799.2703750918554,kruus (eeldus),NA,cycleway,NA,NA,0
799.5041399671736,kruus (eeldus),NA,cycleway,NA,NA,0
799.7420998679813,asfalt (eeldus),NA,residential,NA,NA,0
799.9912975291376,asfalt,asphalt,cycleway,NA,NA,0
800.2385384961691,kruus (eeldus),NA,footway,NA,NA,0
800.5237336190444,asfalt,asphalt,cycleway,NA,NA,1
800.7601929147863,asfalt,asphalt,cycleway,NA,NA,0
801.0257377827777,asfalt (eeldus),NA,unclassified,NA,NA,0
801.2338328187102,asfalt (eeldus),NA,unclassified,NA,NA,0
801.5106902013715,asfalt (eeldus),NA,unclassified,NA,NA,0
801.76982264586,asfalt (eeldus),NA,unclassified,NA,NA,0
801.986281595472,asfalt (eeldus),NA,unclassified,NA,NA,0
802.2587033898707,asfalt (eeldus),NA,unclassified,NA,NA,0
802.4886256795521,asfalt (eeldus),NA,unclassified,NA,NA,0
802.7603376149365,asfalt (eeldus),NA,unclassified,NA,NA,0
802.9813995121601,asfalt (eeldus),NA,unclassified,NA,NA,0
803.2494048466414,asfalt,asphalt,tertiary,NA,NA,0
803.4944689167909,asfalt,asphalt,tertiary,NA,NA,0
803.7405388320733,asfalt,asphalt,tertiary,NA,NA,0
803.9774838829009,asfalt,asphalt,tertiary,NA,NA,0
804.2512649601833,asfalt,asphalt,tertiary,NA,NA,0
804.4924299769839,asfalt,asphalt,tertiary,NA,NA,0
804.7806708435598,asfalt,asphalt,tertiary,NA,NA,0
804.9842621669322,asfalt,asphalt,tertiary,NA,NA,1
805.271056922688,asfalt,asphalt,tertiary,NA,NA,0
805.4850979486198,asfalt,asphalt,tertiary,NA,NA,0
805.7886499514406,asfalt,asphalt,tertiary,NA,NA,0
805.9980717732928,asfalt,asphalt,tertiary,NA,NA,0
806.2263137842488,asfalt,asphalt,tertiary,NA,NA,0
806.4617772644326,asfalt,asphalt,tertiary,NA,NA,1
806.7116552278827,asfalt,asphalt,tertiary,NA,NA,0
806.9604371557266,asfalt,asphalt,tertiary,NA,NA,0
807.2346845941927,asfalt,asphalt,tertiary,NA,NA,0
807.5072188554419,asfalt,asphalt,tertiary,NA,NA,0
807.7653969819683,asfalt,asphalt,tertiary,NA,NA,0
807.9604307190109,asfalt,asphalt,tertiary,NA,NA,0
808.2521829519015,asfalt,asphalt,tertiary,NA,NA,0
808.5191433719191,asfalt,asphalt,tertiary,NA,NA,1
808.7709610398991,asfalt,asphalt,tertiary,NA,NA,0
809.0139646546091,asfalt,asphalt,tertiary,NA,NA,0
809.2913196521683,asfalt,asphalt,tertiary,NA,NA,0
809.475540558999,asfalt,asphalt,tertiary,NA,NA,0
809.7573179976868,asfalt,asphalt,tertiary,NA,NA,0
810.0090811884844,asfalt,asphalt,tertiary,NA,NA,0
810.2380180003703,asfalt,asphalt,tertiary,NA,NA,0
810.5212526515137,asfalt,asphalt,tertiary,NA,NA,0
810.7722006579969,asfalt,asphalt,tertiary,NA,NA,1
811.0195807353714,asfalt,asphalt,tertiary,NA,NA,0
811.2395274928314,asfalt,asphalt,tertiary,NA,NA,0
811.5282743953073,asfalt,asphalt,tertiary,NA,NA,0
811.7861023737127,asfalt,asphalt,tertiary,NA,NA,0
812.007890410615,asfalt,asphalt,tertiary,NA,NA,0
812.2483936574916,asfalt,paved,unclassified,NA,NA,0
812.477819360325,asfalt,paved,unclassified,NA,NA,0
812.7305724537912,asfalt,paved,unclassified,NA,NA,0
812.9627718386876,asfalt,paved,unclassified,NA,NA,0
813.2657392001747,asfalt,paved,unclassified,NA,NA,0
813.4604338706828,asfalt,paved,unclassified,NA,NA,0
813.7339190620571,asfalt,paved,unclassified,NA,NA,0
813.9810315936811,asfalt,paved,unclassified,NA,NA,0
814.2528880907739,asfalt,paved,unclassified,NA,NA,0
814.4962368941681,asfalt,paved,unclassified,NA,NA,0
814.7444460670756,asfalt,paved,unclassified,NA,NA,0
814.9645620211484,asfalt,paved,unclassified,NA,NA,0
815.25050284131,asfalt,paved,unclassified,NA,NA,0
815.4898443652476,asfalt,paved,unclassified,NA,NA,0
815.7262418233249,asfalt,paved,unclassified,NA,NA,0
816.0202979397463,asfalt,paved,unclassified,NA,NA,0
816.2362410563982,asfalt,asphalt,tertiary,NA,NA,0
816.4718017679016,asfalt,asphalt,tertiary,NA,NA,0
816.7336544255562,asfalt,asphalt,tertiary,NA,NA,0
817.0122201971011,asfalt,asphalt,tertiary,NA,NA,0
817.2493530888486,kruus,gravel,tertiary,NA,NA,0
817.4825850186063,kruus,gravel,tertiary,NA,NA,0
817.7512098220552,kruus,gravel,tertiary,NA,NA,0
817.9941024760467,kruus,gravel,tertiary,NA,NA,0
818.2395301939034,kruus,gravel,tertiary,NA,NA,0
818.4847361839684,kruus,gravel,tertiary,NA,NA,0
818.7929815490052,asfalt (eeldus),NA,unclassified,NA,NA,0
819.0207399297406,asfalt (eeldus),NA,unclassified,NA,NA,0
819.2308269419061,asfalt (eeldus),NA,unclassified,NA,NA,0
819.4705531541881,asfalt (eeldus),NA,unclassified,NA,NA,0
819.7355068084619,asfalt (eeldus),NA,unclassified,NA,NA,0
820.0053625991311,teadmata,NA,service,NA,NA,0
820.2607570789919,asfalt (eeldus),NA,unclassified,NA,NA,0
820.4677182199681,asfalt (eeldus),NA,unclassified,NA,NA,0
820.7714623848716,asfalt (eeldus),NA,unclassified,NA,NA,0
820.9816359763422,asfalt (eeldus),NA,unclassified,NA,NA,1
821.2238449671602,asfalt (eeldus),NA,unclassified,NA,NA,0
821.5421010194766,asfalt (eeldus),NA,unclassified,NA,NA,0
821.7179639071932,asfalt (eeldus),NA,unclassified,NA,NA,0
821.9812376052465,asfalt (eeldus),NA,unclassified,NA,NA,0
822.2707789340107,asfalt (eeldus),NA,unclassified,NA,NA,0
822.4869133906312,asfalt (eeldus),NA,unclassified,NA,NA,0
822.7414613331798,asfalt (eeldus),NA,unclassified,NA,NA,0
823.0204891889932,asfalt (eeldus),NA,unclassified,NA,NA,0
823.2522858539563,asfalt (eeldus),NA,unclassified,NA,NA,0
823.513418480611,asfalt (eeldus),NA,unclassified,NA,NA,0
823.7628523857297,asfalt (eeldus),NA,unclassified,NA,NA,0
824.0182723202354,asfalt (eeldus),NA,unclassified,NA,NA,0
824.2525215502824,asfalt (eeldus),NA,unclassified,NA,NA,0
824.5009974366052,asfalt (eeldus),NA,unclassified,NA,NA,0
824.7507137997643,asfalt (eeldus),NA,unclassified,NA,NA,0
824.9895114822637,asfalt (eeldus),NA,unclassified,NA,NA,0
825.2531292342711,asfalt (eeldus),NA,unclassified,NA,NA,0
825.495605195189,asfalt (eeldus),NA,unclassified,NA,NA,0
825.727235945288,asfalt (eeldus),NA,unclassified,NA,NA,0
825.9948922292452,asfalt (eeldus),NA,unclassified,NA,NA,0
826.2451667973093,asfalt (eeldus),NA,unclassified,NA,NA,0
826.4940287263944,asfalt (eeldus),NA,unclassified,NA,NA,0
826.7339811082335,asfalt (eeldus),NA,unclassified,NA,NA,0
826.9932342603931,asfalt (eeldus),NA,unclassified,NA,NA,0
827.2599996907664,asfalt (eeldus),NA,unclassified,NA,NA,0
827.5071556568228,asfalt (eeldus),NA,unclassified,NA,NA,0
827.7396901001517,asfalt,asphalt,tertiary,NA,NA,0
828.0087046188628,asfalt,asphalt,tertiary,NA,NA,0
828.2590777542895,asfalt,asphalt,tertiary,NA,NA,0
828.5167321232584,kruus,gravel,unclassified,NA,NA,0
828.7678301455911,kruus,gravel,unclassified,NA,NA,0
829.0203224856039,kruus,gravel,unclassified,NA,NA,0
829.2329725022281,kruus,gravel,unclassified,NA,NA,0
829.5213362901999,kruus,gravel,unclassified,NA,NA,0
829.7388804629653,kruus,gravel,unclassified,NA,NA,0
829.9823171590045,kruus,gravel,unclassified,NA,NA,1
830.245739515465,kruus,gravel,unclassified,NA,NA,1
830.5065088126048,kruus,gravel,unclassified,NA,NA,0
830.7561052209992,kruus,gravel,unclassified,NA,NA,0
831.0004196895524,kruus,gravel,unclassified,NA,NA,0
831.2402504435464,kruus,gravel,unclassified,NA,NA,1
831.4954872014162,kruus,gravel,unclassified,NA,NA,0
831.7768009007666,kruus,gravel,unclassified,NA,NA,0
831.9917098813856,kruus,gravel,unclassified,NA,NA,0
832.2393568030413,asfalt (eeldus),NA,unclassified,NA,NA,0
832.511605414878,asfalt (eeldus),NA,unclassified,NA,NA,0
832.7716779204811,asfalt (eeldus),NA,unclassified,NA,NA,0
833.0171072898669,asfalt (eeldus),NA,unclassified,NA,NA,0
833.2353250773621,asfalt (eeldus),NA,unclassified,NA,NA,0
833.5006600114416,asfalt (eeldus),NA,unclassified,NA,NA,0
833.7412913076249,asfalt (eeldus),NA,unclassified,NA,NA,0
834.0020640984391,asfalt (eeldus),NA,unclassified,NA,NA,0
834.2782583941707,asfalt (eeldus),NA,unclassified,NA,NA,0
834.4943370112157,asfalt (eeldus),NA,unclassified,NA,NA,1
834.777127292916,asfalt (eeldus),NA,unclassified,NA,NA,0
835.0165848849208,asfalt (eeldus),NA,unclassified,NA,NA,0
835.244921778557,asfalt,asphalt,tertiary,NA,NA,0
835.5009515173256,asfalt,asphalt,tertiary,NA,NA,1
835.7494554201028,asfalt,asphalt,tertiary,NA,NA,0
835.9921233385671,asfalt,asphalt,tertiary,NA,NA,0
836.2245696574573,asfalt,asphalt,tertiary,NA,NA,0
836.492554879547,asfalt,asphalt,tertiary,NA,NA,0
836.7398103487966,asfalt,asphalt,tertiary,NA,NA,0
836.9734292141668,asfalt,asphalt,tertiary,NA,NA,0
837.2715274510427,asfalt,asphalt,tertiary,NA,NA,0
837.4931671661288,asfalt,asphalt,tertiary,NA,NA,0
837.7326277056474,asfalt,asphalt,tertiary,NA,NA,0
837.9813289843765,asfalt,asphalt,tertiary,NA,NA,0
838.2758276230707,asfalt,asphalt,tertiary,NA,NA,0
838.4956064598003,asfalt,asphalt,tertiary,NA,NA,0
838.7626122530183,asfalt,asphalt,tertiary,NA,NA,0
838.9965871758324,asfalt,asphalt,tertiary,NA,NA,0
839.2472907497017,asfalt,asphalt,tertiary,NA,NA,0
839.5181880961723,kruus,compacted,unclassified,NA,NA,0
839.7182253902205,kruus,compacted,unclassified,NA,NA,0
839.9831498612955,kruus,compacted,unclassified,NA,NA,1
840.2517402255273,kruus,compacted,unclassified,NA,NA,0
840.4856205499835,kruus,compacted,unclassified,NA,NA,0
840.7302163265675,kruus,compacted,unclassified,NA,NA,1
840.9745962106724,kruus,compacted,unclassified,NA,NA,0
841.2755184851632,kruus,compacted,unclassified,NA,NA,1
841.4714870952942,kruus,compacted,unclassified,NA,NA,0
841.7464606786173,kruus,compacted,unclassified,NA,NA,0
841.9848814152999,kruus,compacted,unclassified,NA,NA,0
842.2436128653773,asfalt (eeldus),NA,unclassified,NA,NA,0
842.5047356723486,kruus,compacted,track,grade3,NA,0
842.7410158650546,kruus,compacted,track,grade2,NA,0
842.9817646012754,kruus,compacted,track,grade2,NA,0
843.254945681766,kruus (eeldus),NA,track,grade4,NA,0
843.5096658757985,kruus (eeldus),NA,track,grade4,NA,0
843.7547442421155,kruus (eeldus),NA,track,grade4,NA,0
843.9810136846028,kruus (eeldus),NA,path,NA,NA,1
844.2679743254332,teadmata,cobblestone,service,NA,NA,0
844.503053983114,kruus,unpaved,track,grade5,bad,0
844.7518939827652,kruus,compacted,track,grade5,NA,0
844.9948179620131,kruus,compacted,track,grade5,NA,0
845.2551878425921,kruus,unpaved,track,grade5,bad,0
845.5069314585668,kruus,unpaved,track,grade5,bad,0
845.74195143186,kruus,unpaved,track,grade5,bad,0
846.0030507281876,kruus (eeldus),NA,track,NA,NA,0
846.2665044643819,kruus (eeldus),NA,track,NA,NA,0
846.4754225407019,kruus (eeldus),NA,track,NA,NA,0
846.7552680505096,kruus (eeldus),NA,track,NA,NA,0
847.0258292878598,kruus (eeldus),NA,track,NA,NA,0
847.2564627035699,kruus (eeldus),NA,track,NA,NA,0
847.5003277430964,kruus (eeldus),NA,track,NA,NA,0
847.7415254535015,kruus (eeldus),NA,track,NA,NA,0
848.0059949379869,kruus (eeldus),NA,track,NA,NA,0
848.243355329793,pinnas,grass,track,NA,NA,0
848.4967002363649,pinnas,grass,track,NA,NA,0
848.7494574608344,pinnas,grass,track,NA,NA,0
848.9907970500365,kruus,compacted,unclassified,NA,NA,0
849.2372878983483,asfalt,asphalt,unclassified,NA,NA,0
849.5208900856434,asfalt,asphalt,unclassified,NA,NA,0
849.7381634019378,asfalt,asphalt,tertiary,NA,NA,0
850.0286031279464,kruus,fine_gravel,unclassified,NA,NA,0
850.2618166420633,asfalt,asphalt,tertiary,NA,NA,0
850.5237156011842,asfalt,asphalt,tertiary,NA,NA,0
850.764760282769,asfalt,asphalt,tertiary,NA,NA,0
851.0217802547542,asfalt,asphalt,tertiary,NA,NA,0
851.2726017797276,asfalt,asphalt,cycleway,NA,NA,0
851.4982467143649,asfalt,asphalt,unclassified,NA,NA,0
851.7479087511797,kruus,compacted,unclassified,NA,NA,2
851.9905250596801,kruus,compacted,unclassified,NA,NA,3
852.2537828299265,kruus,compacted,unclassified,NA,NA,1
852.5170771181864,kruus,compacted,unclassified,NA,NA,0
852.749558905419,kruus,compacted,unclassified,NA,NA,0
853.0095119764527,kruus,compacted,unclassified,NA,NA,5
853.2661546607751,kruus,compacted,unclassified,NA,NA,2
853.5052358109554,kruus,compacted,unclassified,NA,NA,1
853.7512897959591,kruus,compacted,unclassified,NA,NA,1
854.0036453917483,kruus,compacted,unclassified,NA,NA,5
854.251926742961,kruus,compacted,unclassified,NA,NA,0
854.4799847361969,pinnas,sand,track,grade3,impassable,0
854.7431854612817,pinnas,sand,track,grade2,impassable,0
854.9785802069546,pinnas,sand,track,grade4,impassable,0
855.2322622576232,pinnas,sand,track,grade4,impassable,0
855.4667984837009,pinnas,sand,track,grade4,impassable,0
855.76795511967,pinnas,sand,track,grade4,impassable,0
855.991951422115,pinnas,sand,track,grade3,impassable,0
856.28350026394,pinnas,sand,unclassified,NA,NA,0
856.5055453229498,kruus,compacted,unclassified,NA,NA,0
856.7620638428593,kruus,compacted,unclassified,NA,NA,0
856.9917392531544,kruus,compacted,unclassified,NA,NA,0
857.2407731893427,kruus (eeldus),NA,track,grade2,NA,0
857.4846860733818,kruus (eeldus),NA,track,grade2,NA,0
857.7646284154208,asfalt (eeldus),NA,unclassified,NA,NA,0
858.0047175571432,asfalt (eeldus),NA,unclassified,NA,NA,0
858.2564942630855,asfalt (eeldus),NA,unclassified,NA,NA,5
858.4994041410066,asfalt (eeldus),NA,unclassified,NA,NA,1
858.7540706924342,asfalt (eeldus),NA,unclassified,NA,NA,0
858.9947579752677,asfalt (eeldus),NA,unclassified,NA,NA,2
859.2563589576382,asfalt (eeldus),NA,unclassified,NA,NA,3
859.5036409451503,kruus (eeldus),NA,track,grade4,NA,2
859.7352165614219,kruus (eeldus),NA,track,grade4,NA,3
860.003809846194,asfalt,asphalt,unclassified,NA,NA,0
860.223375189654,asfalt,asphalt,unclassified,NA,NA,0
860.4984890932956,asfalt,asphalt,unclassified,NA,NA,5
